Rk,Player,Age,Team,Pos,G,GS,Pass Coverage Int,Pass Coverage Tgt,Pass Coverage Cmp,Pass Coverage Cmp%,Pass Coverage Yds,Pass Coverage Yds/Cmp,Pass Coverage Yds/Tgt,Pass Coverage TD,Pass Coverage Rat,Pass Coverage DADOT,Pass Coverage Air,Pass Coverage YAC,Pass Rush Bltz,Pass Rush Hrry,Pass Rush QBKD,Pass Rush Bats,Pass Rush Sk,Pass Rush Prss,Tackles Comb,Tackles MTkl,Tackles MTkl%,Awards
777.0,Jalen Harris,24.0,WAS,DE,5.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,1.0,0.0,79.2,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,
778.0,Chris Lammons,27.0,IND,CB,4.0,1.0,0.0,2.0,0.0,0.0,7.0,,3.5,0.0,41.7,9.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
779.0,Isaiah Land,23.0,IND,LB,7.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,
780.0,Tristin McCollum,24.0,PHI,DB,3.0,0.0,0.0,2.0,1.0,50.0,6.0,6.0,3.0,0.0,56.2,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
781.0,Isaiah McGuire,22.0,CLE,DE,4.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,6.0,0.0,0.0,
782.0,Riley Moss,23.0,DEN,CB,14.0,0.0,0.0,1.0,1.0,100.0,14.0,14.0,14.0,0.0,118.7,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
783.0,Israel Mukuamu,24.0,DAL,S,14.0,0.0,0.0,3.0,1.0,33.3,9.0,9.0,3.0,0.0,42.4,4.7,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
784.0,David Ojabo,23.0,BAL,OLB,3.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,1.0,14.3,
785.0,Baylon Spector,25.0,BUF,LB,9.0,0.0,0.0,1.0,1.0,100.0,8.0,8.0,8.0,0.0,100.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
786.0,Eric Stokes,24.0,GNB,CB,3.0,2.0,0.0,8.0,6.0,75.0,79.0,13.2,9.9,3.0,145.3,13.3,56.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
787.0,Keir Thomas,25.0,LAR,OLB,8.0,0.0,0.0,1.0,1.0,100.0,20.0,20.0,20.0,0.0,118.7,13.0,13.0,7.0,2.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,
788.0,Garret Wallow,24.0,TEN,LB,3.0,0.0,0.0,3.0,3.0,100.0,18.0,6.0,6.0,0.0,91.7,0.3,1.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
789.0,Al Woods,36.0,NYJ,DL,6.0,0.0,0.0,1.0,1.0,100.0,11.0,11.0,11.0,0.0,112.5,-4.0,-4.0,15.0,0.0,1.0,1.0,0.0,1.0,3.0,6.0,0.0,0.0,
790.0,Adetomiwa Adebawore,22.0,IND,DE,10.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,1.0,0.0,79.2,-4.0,-4.0,5.0,0.0,0.0,2.0,0.0,1.5,4.0,5.0,1.0,16.7,
791.0,Robert Beal,24.0,SFO,DL,4.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,
792.0,Earnest Brown IV,24.0,LAR,DE,7.0,0.0,0.0,1.0,1.0,100.0,6.0,6.0,6.0,0.0,91.7,-1.0,-1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
793.0,Jalen Davis,27.0,CIN,CB,16.0,0.0,0.0,7.0,4.0,57.1,43.0,10.8,6.1,1.0,114.9,9.9,36.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,16.7,
794.0,Brandon Facyson,29.0,LVR,CB,3.0,0.0,0.0,6.0,4.0,66.7,51.0,12.8,8.5,0.0,93.1,7.3,29.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,37.5,
795.0,Mario Goodrich,23.0,PHI,CB,4.0,1.0,0.0,10.0,10.0,100.0,118.0,11.8,11.8,1.0,149.2,5.7,57.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,28.6,
796.0,Vincent Gray,24.0,CLE,DB,1.0,0.0,0.0,7.0,5.0,71.4,30.0,6.0,4.3,0.0,79.5,3.6,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,28.6,
797.0,Jalyn Holmes,27.0,NYJ,DL,5.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,16.7,
798.0,Kingsley Jonathan,25.0,BUF,DE,13.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,
799.0,Marcus Jones,25.0,NWE,DB,2.0,1.0,0.0,5.0,4.0,80.0,50.0,12.5,10.0,1.0,147.9,5.4,2.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
800.0,Kyu Blu Kelly,22.0,2TM,CB,3.0,0.0,0.0,4.0,4.0,100.0,22.0,5.5,5.5,1.0,129.2,3.0,12.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
800.0,Kyu Blu Kelly,22.0,GNB,CB,1.0,0.0,0.0,1.0,1.0,100.0,15.0,15.0,15.0,0.0,118.7,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
800.0,Kyu Blu Kelly,22.0,WAS,CB,2.0,0.0,0.0,3.0,3.0,100.0,7.0,2.3,2.3,1.0,118.7,2.3,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
801.0,Raheem Layne,24.0,LAC,S,5.0,1.0,0.0,3.0,3.0,100.0,29.0,9.7,9.7,0.0,106.9,6.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
802.0,Parry Nickerson,29.0,MIA,CB,5.0,0.0,0.0,6.0,3.0,50.0,54.0,18.0,9.0,0.0,81.2,11.7,43.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
803.0,Levi Onwuzurike,25.0,DET,DL,10.0,0.0,0.0,2.0,2.0,100.0,30.0,15.0,15.0,0.0,118.7,-1.5,-3.0,33.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,2.0,28.6,
804.0,Sam Roberts,25.0,NWE,DL,7.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,16.7,
805.0,Chris Rumph,25.0,LAC,OLB,6.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,79.2,-3.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
806.0,Jason Taylor,24.0,LAR,DB,8.0,0.0,0.0,1.0,1.0,100.0,26.0,26.0,26.0,0.0,118.7,15.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,16.7,
807.0,Roderic Teamer,26.0,LVR,S,6.0,0.0,0.0,2.0,1.0,50.0,19.0,19.0,9.5,0.0,83.3,2.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
808.0,Divaad Wilson,23.0,ARI,CB,2.0,1.0,0.0,7.0,3.0,42.9,54.0,18.0,7.7,0.0,69.9,6.3,41.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,16.7,
809.0,JT Woods,23.0,LAC,S,3.0,0.0,0.0,3.0,2.0,66.7,23.0,11.5,7.7,0.0,89.6,7.3,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,16.7,
810.0,Nahshon Wright,25.0,DAL,CB,12.0,0.0,0.0,6.0,4.0,66.7,17.0,4.3,2.8,1.0,109.7,3.8,-3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,28.6,
811.0,Tariq Castro-Fields,24.0,WAS,CB,8.0,1.0,0.0,3.0,3.0,100.0,31.0,10.3,10.3,1.0,149.3,10.3,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,20.0,
812.0,Trevon Diggs,25.0,DAL,CB,2.0,2.0,1.0,9.0,3.0,33.3,31.0,10.3,3.4,0.0,4.6,10.6,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
813.0,Samuel Eguavoen,30.0,NYJ,LB,15.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,39.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
814.0,Royce Freeman,27.0,LAR,RB,14.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
815.0,Innis Gaines,25.0,GNB,S,4.0,0.0,0.0,3.0,1.0,33.3,5.0,5.0,1.7,0.0,42.4,-1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
816.0,Elijah Garcia,25.0,DEN,DL,3.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,
817.0,C.J. Goodwin,33.0,DAL,CB,5.0,0.0,0.0,2.0,2.0,100.0,14.0,7.0,7.0,0.0,95.8,3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
818.0,Nick Hampton,23.0,LAR,OLB,10.0,0.0,0.0,2.0,1.0,50.0,11.0,11.0,5.5,0.0,66.7,-2.0,-5.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
819.0,Tayler Hawkins,26.0,SFO,S,1.0,1.0,1.0,3.0,2.0,66.7,46.0,23.0,15.3,0.0,70.1,20.7,43.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
820.0,Timmy Horne,26.0,ATL,DL,3.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,
821.0,Buddy Johnson,24.0,DAL,LB,2.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,
822.0,Andre Jones,25.0,WAS,DE,14.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,33.3,
823.0,Nic Jones,22.0,KAN,CB,9.0,0.0,0.0,2.0,2.0,100.0,17.0,8.5,8.5,0.0,102.1,1.5,3.0,14.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,
824.0,Eku Leota,24.0,CAR,OLB,8.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,33.3,
825.0,Blake Martinez,29.0,PIT,LB,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,20.0,
826.0,Pat O'Connor,30.0,TAM,DL,11.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,20.0,
827.0,AJ Parker,25.0,CAR,CB,1.0,0.0,0.0,3.0,2.0,66.7,14.0,7.0,4.7,0.0,77.1,6.3,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,20.0,
828.0,Kendall Sheffield,27.0,SFO,DB,3.0,0.0,0.0,3.0,2.0,66.7,4.0,2.0,1.3,0.0,70.1,7.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
829.0,Jalen Tolbert,24.0,DAL,WR,17.0,6.0,0.0,2.0,2.0,100.0,59.0,29.5,29.5,0.0,118.7,16.5,33.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
830.0,Markees Watts,24.0,TAM,OLB,7.0,0.0,0.0,2.0,2.0,100.0,13.0,6.5,6.5,0.0,93.7,0.0,0.0,13.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,
831.0,Oshane Ximines,27.0,NYG,LB,3.0,0.0,0.0,1.0,1.0,100.0,7.0,7.0,7.0,0.0,95.8,4.0,4.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,20.0,
832.0,Joe Bachie,25.0,CIN,LB,16.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
833.0,Sean Chandler,27.0,WAS,DB,2.0,1.0,0.0,2.0,1.0,50.0,4.0,4.0,2.0,1.0,95.8,8.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
834.0,Cory Durden,24.0,LAR,DT,4.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,25.0,
835.0,Andrew Farmer,23.0,LAC,OLB,8.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
836.0,DJ Ivey,23.0,CIN,CB,8.0,0.0,0.0,2.0,1.0,50.0,4.0,4.0,2.0,0.0,56.2,18.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
837.0,Malik Jefferson,27.0,DAL,LB,3.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,25.0,
838.0,Quindell Johnson,24.0,CHI,DB,9.0,0.0,1.0,1.0,1.0,100.0,37.0,37.0,37.0,0.0,79.2,25.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
839.0,Kana'i Mauga,23.0,LVR,LB,5.0,0.0,0.0,3.0,3.0,100.0,8.0,2.7,2.7,0.0,79.2,-1.3,-4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,40.0,
840.0,Von Miller,34.0,BUF,LB,12.0,0.0,0.0,2.0,2.0,100.0,11.0,5.5,5.5,0.0,89.6,-1.5,-3.0,14.0,3.0,2.0,3.0,0.0,0.0,5.0,3.0,1.0,25.0,
841.0,Mike Morris,22.0,SEA,DE,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,25.0,
842.0,Malik Reed,27.0,LVR,DB,4.0,2.0,0.0,2.0,2.0,100.0,23.0,11.5,11.5,0.0,114.6,-4.5,-9.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
843.0,Darius Rush,23.0,PIT,CB,3.0,0.0,0.0,2.0,1.0,50.0,12.0,12.0,6.0,0.0,68.7,13.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
844.0,Kevon Seymour,30.0,BAL,CB,8.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,1.0,0.0,79.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
845.0,Ameer Speed,24.0,NWE,CB,5.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
846.0,Tyrus Wheat,24.0,DAL,DE,12.0,0.0,0.0,1.0,1.0,100.0,11.0,11.0,11.0,0.0,112.5,4.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,40.0,
847.0,McTelvin Agim,26.0,IND,DT,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,
848.0,Joe Gaziano,27.0,ATL,DL,2.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,33.3,
849.0,Damar Hamlin,25.0,BUF,S,5.0,0.0,0.0,1.0,1.0,100.0,6.0,6.0,6.0,0.0,91.7,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,AP CPoY-2
850.0,Devin Harper,25.0,CIN,LB,6.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
851.0,Tae Hayes,26.0,NYJ,CB,1.0,0.0,0.0,3.0,3.0,100.0,54.0,18.0,18.0,0.0,118.7,18.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
852.0,Thomas Incoom,24.0,DEN,OLB,4.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,33.3,
853.0,Kelvin Joseph,24.0,MIA,CB,4.0,0.0,0.0,2.0,2.0,100.0,39.0,19.5,19.5,0.0,118.7,17.5,35.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
854.0,Ochaun Mathis,24.0,LAR,OLB,8.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,
855.0,Tanner McCalister,23.0,CLE,S,3.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
856.0,T.Y. McGill,31.0,SFO,DL,2.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,
857.0,Chris Moore,30.0,TEN,WR,17.0,5.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
858.0,Caleb Murphy,24.0,TEN,OLB,3.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
859.0,Efe Obada,31.0,WAS,DE,5.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
860.0,Derrek Pitts,25.0,TAM,CB,4.0,0.0,0.0,2.0,1.0,50.0,25.0,25.0,12.5,0.0,95.8,8.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,33.3,
861.0,Shaquille Quarterman,26.0,JAX,LB,17.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
862.0,Giovanni Ricci,27.0,CAR,TE,5.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,33.3,
863.0,Josiah Scott,24.0,PHI,DB,4.0,0.0,0.0,6.0,6.0,100.0,25.0,4.2,4.2,0.0,84.0,1.5,9.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
864.0,Tanzel Smart,29.0,NYJ,DL,4.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,33.3,
865.0,Cam Smith,23.0,MIA,CB,15.0,0.0,0.0,3.0,3.0,100.0,24.0,8.0,8.0,0.0,100.0,3.3,10.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
866.0,Jaylon Smith,28.0,LVR,LB,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
867.0,Jordan Stout,25.0,BAL,P,17.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
868.0,Charlie Thomas,23.0,CLE,LB,4.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
869.0,BJ Thompson,24.0,KAN,DE,1.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,1.0,0.0,79.2,-7.0,-7.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,50.0,
870.0,Kendal Vickers,28.0,BUF,DE,2.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,33.3,
871.0,Yasir Abdullah,23.0,JAX,LB,5.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,
872.0,Alex Armah,29.0,WAS,RB,8.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,
873.0,Anthony Barr,31.0,MIN,LB,4.0,0.0,0.0,1.0,1.0,100.0,5.0,5.0,5.0,0.0,87.5,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
874.0,Ethan Bonner,24.0,MIA,CB,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,39.6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
875.0,Austin Bryant,27.0,SFO,DL,2.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
876.0,Kalia Davis,25.0,SFO,DL,3.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,
877.0,Austin Faoliu,24.0,SEA,NT,2.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,
878.0,Derrick Gore,29.0,WAS,RB,6.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
879.0,James Houston,25.0,DET,LB,2.0,1.0,0.0,1.0,1.0,100.0,31.0,31.0,31.0,0.0,118.7,23.0,23.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,
880.0,Kerry Hyder,32.0,SFO,DE,4.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,
881.0,Bruce Irvin,36.0,DET,LB,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,5.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,
882.0,Craig James,27.0,NYJ,CB,2.0,0.0,0.0,3.0,1.0,33.3,6.0,6.0,2.0,0.0,42.4,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
883.0,Sidney Jones,27.0,CIN,CB,3.0,0.0,0.0,2.0,2.0,100.0,35.0,17.5,17.5,1.0,158.3,16.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,
884.0,Khalid Kareem,25.0,CHI,DL,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
885.0,Cory Littleton,30.0,HOU,LB,9.0,0.0,0.0,1.0,1.0,100.0,10.0,10.0,10.0,0.0,108.3,-3.0,-3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,
886.0,Bobby McCain,30.0,NYG,S,10.0,0.0,0.0,2.0,1.0,50.0,12.0,12.0,6.0,1.0,108.3,16.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,
887.0,Calvin Munson,29.0,NWE,LB,3.0,0.0,0.0,1.0,1.0,100.0,7.0,7.0,7.0,0.0,95.8,-1.0,-1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
888.0,Payton Turner,24.0,NOR,DE,2.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,
889.0,Jonathan Ward,26.0,TEN,RB,7.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,
890.0,Jaylin Williams,23.0,MIN,CB,3.0,0.0,0.0,3.0,3.0,100.0,28.0,9.3,9.3,0.0,105.6,3.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,66.7,
891.0,Joejuan Williams,26.0,MIN,CB,2.0,0.0,0.0,4.0,1.0,25.0,1.0,1.0,0.3,0.0,39.6,16.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
892.0,Israel Abanikanda,21.0,NYJ,RB,6.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,
893.0,Andrew Adams,31.0,BAL,S,3.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,
894.0,Ekow Boye-Doe,24.0,KAN,CB,6.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
895.0,Christian Braswell,24.0,JAX,CB,3.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,
896.0,Aaron Brewer,26.0,TEN,C,17.0,17.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
897.0,DeAndre Carter,30.0,LVR,WR,17.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
898.0,Michael Carter,24.0,NYJ,RB,9.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
